kc2(342, 5, 1, 4, 43, 101, 513.83, 0.06, 15.79, 32.54, 8113.16, 0.17, 450.73, 30, 3, 7, 0, 15, 19, 61, 40, 9, 0, zero, 0).
kc2(369, 6, 1, 3, 33, 75, 348.29, 0.11, 8.72, 39.95, 3036.65, 0.12, 168.7, 24, 0, 7, 0, 9, 16, 44, 31, 11, 0, zero, 0).
kc2(375, 4, 1, 1, 19, 44, 176, 0.09, 11.57, 15.21, 2036.57, 0.06, 113.14, 15, 0, 1, 0, 9, 7, 26, 18, 7, 0, zero, 0).
kc2(402, 4, 1, 4, 38, 84, 403.82, 0.11, 8.89, 45.43, 3589.49, 0.13, 199.42, 27, 0, 5, 0, 10, 18, 52, 32, 7, 0, zero, 0).
kc2(403, 4, 1, 4, 46, 112, 579.03, 0.09, 11.25, 51.47, 6514.11, 0.19, 361.89, 36, 0, 5, 0, 12, 24, 67, 45, 7, 0, zero, 0).
kc2(416, 8, 1, 8, 109, 296, 1596.13, 0.03, 28.75, 55.52, 45888.6, 0.53, 2549.37, 89, 2, 16, 0, 14, 28, 181, 115, 15, 0, zero, 0).
kc2(428, 14, 1, 10, 102, 254, 1394.93, 0.05, 18.89, 73.84, 26351.1, 0.46, 1463.95, 80, 4, 15, 0, 13, 32, 161, 93, 27, 1, one, 0.00980392).
kc2(430, 7, 3, 6, 97, 213, 1176.52, 0.06, 16.19, 72.68, 19044.9, 0.39, 1058.05, 61, 26, 8, 0, 14, 32, 139, 74, 13, 1, one, 0.0103093).
kc2(433, 19, 9, 12, 80, 273, 1571.08, 0.04, 25.04, 62.74, 39340.8, 0.52, 2185.6, 71, 0, 7, 0, 17, 37, 164, 109, 37, 1, one, 0.0125).
kc2(434, 9, 5, 6, 76, 185, 1064.65, 0.05, 20.36, 52.3, 21673.3, 0.35, 1204.07, 56, 3, 10, 4, 19, 35, 110, 75, 17, 1, one, 0.0131579).
kc2(436, 26, 13, 21, 143, 420, 2639.87, 0.03, 37.11, 71.13, 97968.5, 0.88, 5442.69, 116, 7, 13, 5, 24, 54, 253, 167, 51, 2, one, 0.013986).
kc2(438, 5, 1, 5, 70, 169, 852.5, 0.06, 18, 47.36, 15345, 0.28, 852.5, 54, 2, 12, 0, 12, 21, 106, 63, 9, 1, one, 0.0142857).
kc2(449, 4, 1, 3, 54, 127, 680.41, 0.07, 15.29, 44.5, 10402.4, 0.23, 577.91, 42, 0, 10, 0, 15, 26, 74, 53, 7, 1, one, 0.0185185).
kc2(451, 7, 1, 4, 52, 133, 692.86, 0.08, 12.48, 55.52, 8646.86, 0.23, 480.38, 33, 6, 9, 0, 12, 25, 81, 52, 13, 1, one, 0.0192308).
kc2(485, 1, 1, 1, 24, 40, 175.69, 0.19, 5.23, 33.59, 919.01, 0.06, 51.06, 13, 2, 7, 0, 8, 13, 23, 17, 1, 1, one, 0.0416667).
kc2(498, 6, 1, 6, 65, 139, 712.97, 0.06, 16.25, 43.88, 11585.8, 0.24, 643.65, 52, 3, 7, 1, 13, 22, 84, 55, 11, 4, one, 0.0615385).
kc2(499, 6, 1, 6, 32, 87, 446.25, 0.06, 16.94, 26.34, 7559.96, 0.15, 420, 27, 1, 2, 0, 18, 17, 55, 32, 11, 2, one, 0.0625).
kc2(502, 1, 1, 1, 29, 73, 354.63, 0.11, 9.17, 38.69, 3250.8, 0.12, 180.6, 20, 0, 7, 0, 11, 18, 43, 30, 1, 2, one, 0.0689655).
kc2(503, 3, 1, 2, 14, 33, 142.62, 0.17, 5.73, 24.9, 816.84, 0.05, 45.38, 12, 0, 0, 0, 9, 11, 19, 14, 5, 1, one, 0.0714286).
kc2(509, 2, 1, 1, 12, 27, 110.36, 0.24, 4.2, 26.28, 463.52, 0.04, 25.75, 8, 0, 1, 0, 7, 10, 15, 12, 3, 1, one, 0.0833333).
kc2(518, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 1, one, 0.25).
