kc2(152, 3, 3, 2, 30, 118, 623.68, 0.06, 17.04, 36.59, 10629.6, 0.21, 590.54, 35, 3, 7, 0, 14, 11, 38, 21, 9, 0, zero, 0).
kc2(154, 3, 1, 3, 38, 134, 722.57, 0.06, 16.11, 44.85, 11641.4, 0.24, 646.75, 32, 1, 2, 0, 15, 27, 76, 58, 5, 0, zero, 0).
kc2(179, 1, 1, 1, 8, 13, 43.19, 0.5, 2, 21.59, 86.37, 0.01, 4.8, 2, 0, 0, 0, 9, 9, 20, 13, 1, 0, zero, 0).
kc2(183, 4, 1, 4, 21, 45, 191.16, 0.17, 5.83, 32.77, 1115.08, 0.06, 61.95, 15, 0, 0, 0, 10, 15, 41, 28, 7, 0, zero, 0).
kc2(192, 1, 1, 1, 6, 15, 49.83, 0.43, 2.33, 21.36, 116.27, 0.02, 6.46, 4, 0, 0, 0, 4, 6, 8, 7, 1, 0, zero, 0).
kc2(197, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(206, 1, 1, 1, 6, 14, 48.43, 0.4, 2.5, 19.37, 121.08, 0.02, 6.73, 3, 0, 0, 0, 5, 6, 8, 6, 1, 0, zero, 0).
kc2(210, 1, 1, 1, 2, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 0, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(226, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(232, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(240, 2, 1, 2, 20, 54, 216, 0.16, 6.3, 34.29, 1360.8, 0.07, 75.6, 14, 3, 1, 0, 6, 10, 33, 21, 3, 0, zero, 0).
kc2(249, 9, 4, 4, 44, 137, 713.7, 0.07, 14.4, 49.56, 10277.2, 0.24, 570.96, 29, 4, 8, 1, 12, 25, 77, 60, 17, 0, zero, 0).
kc2(255, 1, 1, 1, 4, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 2, 0, 0, 0, 3, 2, 3, 2, 1, 0, zero, 0).
kc2(261, 1, 1, 1, 4, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 2, 0, 0, 0, 3, 2, 3, 2, 1, 0, zero, 0).
kc2(275, 1, 1, 1, 5, 5, 11.61, 0.5, 2, 5.8, 23.22, 0, 1.29, 2, 1, 0, 0, 4, 1, 4, 1, 1, 0, zero, 0).
kc2(284, 7, 6, 6, 47, 165, 931.24, 0.04, 24.7, 37.7, 23005, 0.31, 1278.05, 48, 3, 6, 1, 21, 20, 77, 36, 15, 0, zero, 0).
kc2(302, 2, 1, 1, 10, 24, 96, 0.2, 5, 19.2, 480, 0.03, 26.67, 6, 0, 2, 0, 8, 8, 14, 10, 3, 0, zero, 0).
kc2(306, 2, 1, 2, 11, 19, 68.11, 0.14, 7, 9.73, 476.8, 0.02, 26.49, 8, 0, 1, 0, 8, 4, 12, 7, 3, 0, zero, 0).
kc2(309, 2, 1, 1, 10, 17, 58.81, 0.16, 6.13, 9.6, 360.21, 0.02, 20.01, 8, 0, 0, 0, 7, 4, 10, 7, 3, 0, zero, 0).
kc2(312, 7, 1, 6, 83, 223, 1161.71, 0.04, 26.78, 43.38, 31113.6, 0.39, 1728.53, 66, 1, 12, 0, 14, 23, 135, 88, 13, 0, zero, 0).
kc2(313, 1, 1, 1, 4, 5, 11.61, 0.5, 2, 5.8, 23.22, 0, 1.29, 2, 0, 0, 0, 4, 1, 4, 1, 1, 0, zero, 0).
kc2(317, 2, 1, 2, 11, 19, 68.11, 0.14, 7, 9.73, 476.8, 0.02, 26.49, 8, 0, 1, 0, 8, 4, 12, 7, 3, 0, zero, 0).
kc2(323, 9, 1, 8, 100, 239, 1411.75, 0.05, 22.01, 64.12, 31075.6, 0.47, 1726.42, 73, 5, 17, 0, 19, 41, 144, 95, 17, 0, zero, 0).
kc2(343, 2, 1, 2, 12, 15, 51.89, 0.23, 4.38, 11.86, 227.03, 0.02, 12.61, 7, 1, 2, 0, 7, 4, 10, 5, 3, 0, zero, 0).
kc2(345, 1, 1, 1, 4, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, zero, 0).
kc2(348, 6, 1, 2, 33, 83, 390.14, 0.08, 12.83, 30.4, 5006.75, 0.13, 278.15, 18, 3, 9, 0, 11, 15, 48, 35, 11, 0, zero, 0).
kc2(370, 4, 1, 2, 49, 77, 394.95, 0.07, 14.63, 27.01, 5776.21, 0.13, 320.9, 19, 18, 7, 0, 15, 20, 38, 39, 7, 0, zero, 0).
kc2(374, 6, 3, 5, 62, 184, 1022.04, 0.06, 16.88, 60.57, 17247, 0.34, 958.17, 55, 1, 4, 0, 15, 32, 112, 72, 11, 0, zero, 0).
kc2(384, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(390, 1, 1, 1, 4, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 2, 0, 0, 0, 3, 2, 3, 2, 1, 0, zero, 0).
kc2(392, 4, 1, 3, 17, 49, 218.51, 0.12, 8.5, 25.71, 1857.35, 0.07, 103.19, 15, 0, 0, 0, 11, 11, 32, 17, 7, 0, zero, 0).
kc2(396, 2, 1, 2, 11, 18, 64.53, 0.14, 7, 9.22, 451.71, 0.02, 25.09, 7, 0, 1, 1, 8, 4, 11, 7, 3, 0, zero, 0).
kc2(410, 1, 1, 1, 9, 13, 41.21, 0.25, 4, 10.3, 164.84, 0.01, 9.16, 3, 2, 2, 0, 6, 3, 9, 4, 1, 0, zero, 0).
kc2(417, 4, 3, 2, 16, 51, 247.76, 0.11, 8.94, 27.72, 2214.33, 0.08, 123.02, 13, 0, 0, 1, 13, 16, 29, 22, 7, 0, zero, 0).
kc2(421, 21, 9, 12, 133, 408, 2586.66, 0.04, 27.7, 93.36, 71663.2, 0.86, 3981.29, 98, 7, 20, 6, 20, 61, 239, 169, 41, 1, one, 0.0075188).
kc2(426, 16, 14, 11, 105, 294, 1743.64, 0.03, 31.5, 55.35, 54924.6, 0.58, 3051.36, 87, 3, 12, 1, 21, 40, 174, 120, 31, 1, one, 0.00952381).
kc2(437, 22, 17, 18, 140, 421, 2597.54, 0.02, 43.8, 59.3, 113783, 0.87, 6321.3, 115, 12, 10, 1, 26, 46, 266, 155, 43, 2, one, 0.0142857).
kc2(456, 20, 17, 15, 94, 279, 1613, 0.05, 20.72, 77.86, 33418, 0.54, 1856.56, 75, 7, 8, 0, 16, 39, 178, 101, 39, 2, one, 0.0212766).
kc2(462, 9, 6, 7, 45, 132, 707.2, 0.07, 13.48, 52.46, 9534.06, 0.24, 529.67, 39, 3, 1, 0, 14, 27, 80, 52, 17, 1, one, 0.0222222).
kc2(470, 14, 6, 10, 143, 364, 2260.24, 0.04, 25.05, 90.25, 56608.8, 0.75, 3144.93, 105, 14, 21, 1, 19, 55, 219, 145, 27, 4, one, 0.027972).
kc2(479, 4, 1, 3, 58, 140, 754.92, 0.06, 16.39, 46.06, 12372.4, 0.25, 687.35, 44, 1, 10, 0, 15, 27, 81, 59, 7, 2, one, 0.0344828).
kc2(508, 2, 1, 2, 37, 75, 343.87, 0.1, 10.5, 32.75, 3610.66, 0.11, 200.59, 26, 5, 5, 0, 7, 17, 24, 51, 3, 3, one, 0.0810811).
kc2(511, 2, 1, 2, 10, 18, 64.53, 0.14, 7, 9.22, 451.71, 0.02, 25.09, 8, 0, 0, 0, 8, 4, 11, 7, 3, 1, one, 0.1).
kc2(520, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, one, 0.333333).
