kc2(365, 13, 1, 13, 55, 100, 504.44, 0.09, 10.73, 47.03, 5410.11, 0.17, 300.56, 40, 0, 13, 0, 13, 20, 67, 33, 25, 0, zero, 0).
kc2(373, 3, 1, 3, 50, 124, 614.32, 0.06, 15.89, 38.66, 9760.87, 0.2, 542.27, 39, 2, 4, 0, 13, 18, 80, 44, 5, 0, zero, 0).
kc2(383, 1, 1, 1, 6, 11, 33, 0.22, 4.5, 7.33, 148.5, 0.01, 8.25, 4, 0, 0, 0, 6, 2, 8, 3, 1, 0, zero, 0).
kc2(385, 1, 1, 1, 8, 13, 43.19, 0.27, 3.75, 11.52, 161.94, 0.01, 9, 6, 0, 0, 0, 6, 4, 8, 5, 1, 0, zero, 0).
kc2(389, 1, 1, 1, 6, 9, 23.26, 0.5, 2, 11.63, 46.53, 0.01, 2.58, 4, 0, 0, 0, 3, 3, 5, 4, 1, 0, zero, 0).
kc2(391, 9, 6, 7, 46, 132, 707.2, 0.07, 13.48, 52.46, 9534.06, 0.24, 529.67, 39, 3, 2, 0, 14, 27, 80, 52, 17, 0, zero, 0).
kc2(394, 2, 1, 2, 13, 33, 134.89, 0.1, 10, 13.49, 1348.86, 0.04, 74.94, 7, 1, 1, 2, 10, 7, 19, 14, 3, 0, zero, 0).
kc2(401, 3, 1, 3, 47, 115, 569.73, 0.1, 10.48, 54.38, 5968.63, 0.19, 331.59, 36, 0, 7, 0, 10, 21, 71, 44, 5, 0, zero, 0).
kc2(424, 180, 125, 143, 1275, 3982, 33814.6, 0.01, 81.47, 415.06, 2.14748e+006, 11.27, 153047, 1107, 39, 121, 6, 35, 325, 2469, 1513, 361, 11, one, 0.00862745).
kc2(439, 5, 1, 5, 67, 213, 1202.14, 0.06, 16.34, 73.58, 19640.4, 0.4, 1091.13, 50, 4, 9, 2, 13, 37, 120, 93, 9, 1, one, 0.0149254).
kc2(442, 8, 7, 7, 61, 113, 605.4, 0.05, 18.9, 32.03, 11442.1, 0.2, 635.67, 38, 2, 4, 0, 23, 27, 107, 58, 13, 1, one, 0.0163934).
kc2(450, 47, 8, 31, 269, 852, 5610.39, 0.02, 48.44, 115.82, 271767, 1.87, 15098.2, 198, 29, 26, 11, 21, 75, 506, 346, 97, 5, one, 0.0185874).
kc2(455, 23, 1, 11, 194, 504, 3204.21, 0.02, 43.41, 73.81, 139097, 1.07, 7727.6, 137, 23, 29, 1, 26, 56, 317, 187, 45, 4, one, 0.0206186).
kc2(460, 8, 7, 7, 91, 252, 1469.89, 0.04, 25.75, 57.08, 37849.6, 0.49, 2102.76, 71, 5, 8, 2, 19, 38, 149, 103, 15, 2, one, 0.021978).
kc2(472, 5, 1, 4, 35, 77, 388.42, 0.1, 10.08, 38.55, 3913.31, 0.13, 217.41, 30, 0, 3, 0, 13, 20, 46, 31, 9, 1, one, 0.0285714).
kc2(482, 4, 1, 3, 55, 131, 715.19, 0.06, 17, 42.07, 12158.2, 0.24, 675.45, 42, 0, 11, 0, 17, 27, 77, 54, 7, 2, one, 0.0363636).
kc2(505, 3, 1, 3, 14, 42, 189.99, 0.15, 6.54, 29.06, 1242.24, 0.06, 69.01, 10, 0, 2, 0, 10, 13, 25, 17, 5, 1, one, 0.0714286).
kc2(507, 2, 1, 1, 13, 31, 131.69, 0.21, 4.73, 27.86, 622.51, 0.04, 34.58, 10, 0, 1, 0, 8, 11, 18, 13, 3, 1, one, 0.0769231).
kc2(516, 1, 1, 1, 4, 5, 11.61, 0.5, 2, 5.8, 23.22, 0, 1.29, 2, 0, 0, 0, 4, 1, 4, 1, 1, 1, one, 0.25).
kc2(517, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 1, one, 0.25).
