data,1,0.25029,0.13418,1,0.82878,0.72876,0.462,0.5475,1,1,0.0857728
data,1,0.3618,0.24106,0.67072,0.41886,0.6177,0.25448,0.927,0,0,2.49704
data,1,0.20478,0.22106,0.99808,0.53424,0.65226,0.4648,0.6882,0,1,0.440745
data,1,0.33015,0.14636,0.57376,0.76032,0.43068,0.3586,1.1631,0,0,3.60229
data,1,0.43335,0.15392,0.60368,0.33858,0.86112,0.26664,0.9084,0,1,1.63671
data,1,0.30186,0.15044,0.63248,0.78432,0.8691,0.26448,1.2132,1,0,0.915159
data,1,0.1548,0.28528,0.5544,0.43002,0.70878,0.49468,1.1528,1,1,1.43872
data,1,0.32073,0.1112,0.47856,0.58992,0.75174,0.4368,0.9812,1,1,0.83701
data,1,0.24357,0.14932,0.66024,0.7914,0.6969,0.51912,1.2474,0,1,1.51195
data,1,0.15339,0.11638,0.792,0.47118,0.85674,0.3296,0.6089,1,1,0.236632
data,1,0.25038,0.21192,1,0.31608,0.36078,0.52824,1.4106,1,1,1.01352
data,1,0.26769,0.26226,0.88696,0.83646,0.76608,0.2052,1.0028,0,1,0.298523
data,1,0.26844,0.11432,0.64448,0.54252,0.81318,0.58944,1.0177,0,0,3.35944
data,1,0.20358,0.27116,0.84128,0.38898,0.40758,0.48048,0.9286,1,1,1.37525
data,1,0.20943,0.20732,0.67856,0.76776,0.48444,0.42224,0.6603,0,0,3.25143
data,1,0.36861,0.18608,0.59624,0.40728,0.80652,0.563,0.905,1,0,1.9262
data,1,0.40611,0.25408,0.73768,0.81912,0.44004,0.56792,1.1415,0,1,1.21429
data,1,0.34095,0.1821,0.50984,0.81996,0.57786,0.22932,1.025,0,0,3.13925
data,1,0.29652,0.26028,1,0.8481,0.6024,0.23196,0.603,0,0,2.02965
data,1,0.37716,0.1439,0.93976,0.75618,0.57558,0.48844,0.9061,0,0,2.18088
data,1,0.38841,0.1351,0.64232,0.39468,0.41202,0.34736,1.4426,0,1,2.24772
data,1,0.38478,0.12314,0.78728,0.68856,0.8397,0.59404,1.0437,1,1,0.324416
data,1,0.228,0.12012,1,0.31548,0.30738,0.20488,1.01,1,0,1.06543
data,1,0.36939,0.18106,0.58472,0.56202,0.324,0.37672,1.0019,0,0,2.94494
data,1,0.30159,0.21586,0.41032,0.50658,0.41994,0.56256,0.7552,0,0,4.74172
data,1,0.27342,0.13688,0.71872,0.53388,0.83154,0.37148,1.3466,0,0,2.36923
data,1,0.37836,0.1036,0.786,0.68484,0.62676,0.4498,1.2479,1,0,1.3862
data,1,0.37542,0.23814,0.48488,0.4599,0.66582,0.47852,0.7295,0,1,1.86737
data,1,0.41487,0.11722,1,0.4668,0.32028,0.33688,1.0066,1,1,0.167666
data,1,0.39321,0.15026,0.596,0.64038,0.83058,0.545,1.4436,0,0,7.27213
data,1,0.31593,0.12556,0.78504,0.8883,0.89478,0.21264,1.0393,1,1,0.123605
data,1,0.18261,0.2797,1,0.79896,0.6765,0.36764,0.5416,1,1,0.279309
data,1,0.38913,0.29644,0.78648,0.63456,0.31116,0.39624,1.3704,1,0,2.96646
data,1,0.20874,0.1307,0.77408,0.31398,0.36594,0.4126,1.0531,1,1,0.797017
data,1,0.21588,0.19572,0.74736,0.50514,0.36276,0.29752,1.2731,1,1,0.465628
data,1,0.3888,0.28068,0.86488,0.81558,0.73074,0.26072,1.3405,1,0,3.11281
data,1,0.15825,0.2303,0.52192,0.34758,0.61062,0.23908,0.5066,0,0,0.997994
data,1,0.1968,0.12394,1,0.64764,0.6831,0.36484,0.6649,0,1,0.236415
data,1,0.41154,0.12164,0.48536,0.37224,0.699,0.35964,0.679,0,0,4.01586
data,1,0.26763,0.14048,0.97216,0.44856,0.41682,0.3714,0.7779,0,0,1.81447
data,1,0.41409,0.15612,0.64984,0.71898,0.33618,0.41988,0.8922,0,0,5.50887
data,1,0.36771,0.1761,1,0.84702,0.46518,0.38708,0.5924,0,0,1.75745
data,1,0.33681,0.16662,0.50088,0.31644,0.8844,0.43376,0.8516,0,1,2.78949
data,1,0.38643,0.25722,0.71584,0.71658,0.62262,0.52016,0.8481,1,1,1.02086
data,1,0.17775,0.2486,0.63584,0.34818,0.72606,0.46772,0.9078,0,0,3.56402
data,1,0.39705,0.23638,0.78464,0.51438,0.80784,0.29452,1.0232,0,0,3.37399
data,1,0.2196,0.10806,0.6068,0.50358,0.59898,0.47616,1.3095,1,0,2.16772
data,1,0.26304,0.18136,0.69552,0.50784,0.61584,0.32912,1.0988,0,0,1.81682
data,1,0.32619,0.20062,0.96352,0.63048,0.77502,0.41688,0.5044,1,1,0.317356
data,1,0.29904,0.26996,0.75584,0.30408,0.4371,0.50388,0.9511,1,0,3.409
data,1,0.29958,0.13068,0.49712,0.84828,0.36078,0.30312,0.8529,1,1,1.18008
data,1,0.39426,0.2779,0.62824,0.36636,0.78036,0.24404,1.043,1,1,0.790681
data,1,0.24672,0.12752,0.55576,0.54636,0.4647,0.30616,1.2276,1,1,0.773512
data,1,0.29763,0.16698,0.52024,0.84294,0.47304,0.54468,0.7075,0,0,2.34887
data,1,0.17037,0.21664,0.87736,0.48858,0.48762,0.59772,0.5169,1,1,0.638715
data,1,0.40431,0.16188,0.8492,0.82098,0.33348,0.5332,0.8545,1,1,0.700068
data,1,0.37917,0.21388,1,0.68322,0.6375,0.45212,1.2968,0,0,7.8164
data,1,0.23706,0.12964,0.79,0.44742,0.48894,0.57224,0.5808,0,1,0.449572
data,1,0.3951,0.28812,0.50608,0.41154,0.72162,0.23988,1.3405,0,1,2.92171
data,1,0.26211,0.23626,0.82096,0.81312,0.30162,0.52408,0.505,1,1,0.297159
data,1,0.43776,0.12094,1,0.8691,0.55632,0.27116,1.0331,1,1,0.0635498
data,1,0.2082,0.2624,0.45592,0.31632,0.46416,0.49236,1.3222,1,1,1.7853
data,1,0.28431,0.21674,1,0.49074,0.37434,0.33536,1.4129,0,0,3.24861
data,1,0.19107,0.29552,0.73312,0.41052,0.8268,0.31968,1.2375,1,0,1.50809
data,1,0.25329,0.20888,0.4028,0.76548,0.6822,0.54208,0.5616,0,0,3.21672
data,1,0.41631,0.23132,0.6132,0.56562,0.44634,0.34444,1.4274,0,0,7.28774
data,1,0.33606,0.16,0.50736,0.67512,0.49854,0.30348,0.6029,1,0,1.59603
data,1,0.30672,0.15096,0.64264,0.57354,0.7068,0.36432,1.0255,1,0,1.01038
data,1,0.38259,0.21244,0.91848,0.49152,0.8532,0.52584,0.5836,0,0,3.72173
data,1,0.24051,0.11272,0.43488,0.55308,0.5664,0.49432,0.5054,1,0,0.864476
data,1,0.36576,0.1503,0.79552,0.4419,0.75012,0.48832,0.6066,1,0,0.696613
data,1,0.44931,0.21404,1,0.49518,0.72402,0.46404,1.4501,0,0,9.62762
data,1,0.26769,0.29846,1,0.64284,0.76422,0.4,0.933,0,0,5.45624
data,1,0.36702,0.13022,0.68136,0.81198,0.4041,0.22344,0.844,0,0,3.82066
data,1,0.33657,0.27586,1,0.67236,0.52242,0.43172,0.8091,1,0,3.67917
data,1,0.41853,0.17244,1,0.4278,0.52422,0.2026,0.8414,1,1,0.140694
data,1,0.26499,0.17332,0.69592,0.48834,0.4965,0.4196,0.5349,1,0,1.81009
data,1,0.40452,0.20996,0.5,0.40692,0.69984,0.33988,1.2667,1,0,3.31488
data,1,0.21162,0.2036,0.65816,0.49992,0.84504,0.38456,1.207,1,1,0.594389
data,1,0.27684,0.16082,1,0.61848,0.87174,0.57088,0.535,0,1,0.290969
data,1,0.3825,0.20712,0.42232,0.83988,0.78672,0.40556,0.6702,1,1,0.290022
data,1,0.3225,0.1967,0.86392,0.55686,0.65784,0.35872,0.6177,1,0,1.55742
data,1,0.42081,0.27368,0.73432,0.63216,0.7242,0.524,0.6625,1,1,0.995238
data,1,0.30444,0.26982,0.81016,0.81612,0.87312,0.2328,0.7378,0,1,0.606564
data,1,0.24489,0.21506,1,0.70512,0.8973,0.51072,1.2581,1,1,0.259948
data,1,0.27714,0.22496,0.5964,0.55314,0.49932,0.23132,1.0707,0,0,2.65031
data,1,0.36294,0.13866,0.64104,0.75504,0.53268,0.26416,1.4763,0,0,5.61045
data,1,0.28983,0.21854,0.87936,0.5169,0.57678,0.2076,0.8676,1,1,0.441302
data,1,0.35964,0.11266,0.51776,0.55002,0.76638,0.20712,1.259,0,0,7.04326
data,1,0.37572,0.22612,0.83408,0.53856,0.41946,0.2246,0.5596,1,0,1.84549
data,1,0.20082,0.20718,0.67072,0.56088,0.50484,0.46784,0.8149,0,0,3.63242
data,1,0.29826,0.14008,0.9076,0.81336,0.7158,0.41556,1.3194,0,0,4.75723
data,1,0.36309,0.17114,0.70392,0.58074,0.50052,0.21116,0.6458,0,1,1.04723
data,1,0.41559,0.23018,0.60624,0.71316,0.31902,0.26784,1.1808,0,1,3.08292
data,1,0.17199,0.2893,0.93664,0.8757,0.56808,0.32928,0.7667,1,1,0.165419
data,1,0.28854,0.15594,0.88352,0.44646,0.759,0.49844,0.6339,1,1,0.316936
data,1,0.31332,0.23246,0.93408,0.59784,0.35142,0.59552,1.212,0,0,3.54279
data,1,0.43443,0.1706,0.9656,0.71586,0.61428,0.59092,1.4407,0,1,0.64861
data,1,0.28137,0.27542,0.91984,0.47832,0.74076,0.4144,0.5477,0,0,2.95628
data,1,0.35841,0.13412,1,0.47214,0.34776,0.31968,1.4983,1,1,0.130475
data,1,0.44514,0.2513,1,0.54396,0.70344,0.41444,1.0434,0,0,8.13848
data,1,0.40926,0.10056,1,0.57828,0.88344,0.2978,0.7724,1,0,0.962351
data,1,0.2307,0.26572,0.47288,0.89496,0.46806,0.45812,1.3479,1,0,2.62995
data,1,0.25518,0.22952,1,0.74226,0.4065,0.35108,1.4652,0,0,5.72814
data,1,0.32043,0.12888,0.81168,0.72414,0.68328,0.28964,1.0128,1,1,0.217632
data,1,0.16221,0.12216,0.7608,0.86466,0.44058,0.40196,0.7735,1,1,0.139556
data,1,0.40599,0.18312,0.52672,0.66906,0.47934,0.58464,0.7012,1,0,3.69927
data,1,0.28335,0.15306,0.5256,0.61044,0.8136,0.2596,0.7894,1,1,0.45462
data,1,0.35889,0.11336,0.41288,0.75708,0.83814,0.42352,1.1353,1,1,0.426743
data,1,0.18912,0.1418,0.78616,0.71592,0.74406,0.53436,0.663,0,0,2.80959
data,1,0.33762,0.22468,1,0.31932,0.30318,0.41124,0.9227,1,1,0.436226
data,1,0.2397,0.11492,0.72072,0.3183,0.62724,0.4082,1.4874,1,0,0.90103
data,1,0.3348,0.24234,1,0.88068,0.4611,0.33544,1.1282,0,0,6.44453
data,1,0.17379,0.14598,0.83816,0.4707,0.4248,0.49108,1.4257,0,0,4.16608
data,1,0.2046,0.29076,0.48736,0.66102,0.8604,0.53204,0.6738,1,0,2.56059
data,1,0.40128,0.22486,0.72976,0.3837,0.55236,0.36728,1.0475,0,0,6.14929
data,1,0.1647,0.2439,0.64648,0.3528,0.62946,0.33416,1.3847,0,1,1.05964
data,1,0.23814,0.1341,1,0.81426,0.70614,0.22644,0.7393,1,1,0.0322501
data,1,0.25509,0.28768,0.49984,0.61668,0.31632,0.23,0.7314,1,1,0.941187
data,1,0.41034,0.19838,0.60352,0.41052,0.82896,0.353,1.1724,1,0,2.04403
data,1,0.26253,0.23276,0.40848,0.73458,0.46476,0.4276,1.3873,0,0,6.81646
data,1,0.3993,0.21568,0.70008,0.33804,0.80928,0.41472,0.5567,1,1,0.904102
data,1,0.24084,0.25462,0.74912,0.51216,0.72114,0.22452,1.4562,0,0,3.83691
data,1,0.29193,0.16818,0.99944,0.73788,0.77688,0.51864,0.7024,1,1,0.268763
data,1,0.2754,0.26086,0.76024,0.73044,0.62808,0.21456,1.3787,1,1,0.269492
data,1,0.26931,0.29206,0.68168,0.86292,0.48168,0.32744,0.8722,1,1,0.611534
data,1,0.43503,0.27814,0.40736,0.81084,0.89508,0.25644,1.4965,0,0,6.59432
data,1,0.41877,0.21978,0.94288,0.69216,0.67176,0.49428,1.3852,0,0,6.05861
data,1,0.2832,0.22036,0.79512,0.88866,0.8481,0.2238,1.1595,1,1,0.173284
data,1,0.19347,0.26288,0.80184,0.80556,0.80448,0.59496,0.849,0,1,0.864252
data,1,0.33627,0.24236,0.6112,0.8736,0.67818,0.4326,0.6348,1,0,1.1787
data,1,0.3429,0.1083,1,0.89274,0.38286,0.29496,0.5194,0,1,0.0247107
data,1,0.23157,0.2543,0.51152,0.86358,0.33186,0.2072,1.2946,0,0,2.76204
data,1,0.28242,0.18938,0.4164,0.78672,0.32766,0.33604,1.0932,0,0,3.81169
data,1,0.44217,0.2294,1,0.81126,0.39564,0.29904,0.8115,1,1,0.0868779
data,1,0.20043,0.24434,0.63696,0.3948,0.38502,0.26572,1.0298,0,0,3.44262
data,1,0.22941,0.27058,0.63216,0.86598,0.7395,0.34068,1.2675,0,0,4.93557
data,1,0.31833,0.17822,0.73728,0.42876,0.84414,0.40836,1.0929,0,0,4.3734
data,1,0.16467,0.16134,0.8532,0.39228,0.56076,0.5768,0.6256,1,1,0.83819
data,1,0.31296,0.19948,0.75648,0.58236,0.54006,0.25132,1.1297,1,1,0.352567
data,1,0.42369,0.20298,1,0.66576,0.50994,0.47324,0.9223,1,1,0.16811
data,1,0.27903,0.2569,0.59864,0.69942,0.51324,0.55136,0.571,0,0,3.06177
data,1,0.31242,0.1328,0.76088,0.56862,0.38904,0.50916,0.7954,0,0,1.87836
data,1,0.21582,0.28398,1,0.59466,0.88056,0.42596,1.2239,0,0,3.90652
data,1,0.27594,0.12454,0.93224,0.40068,0.33456,0.3266,1.1914,0,1,0.246611
data,1,0.24357,0.26724,0.91176,0.564,0.58698,0.311,1.0314,0,0,3.89294
data,1,0.3417,0.19216,0.79856,0.5418,0.3756,0.47904,0.7618,1,0,3.30812
data,1,0.34821,0.1712,0.85888,0.60588,0.8826,0.26412,1.1545,1,1,0.161748
data,1,0.30741,0.14982,1,0.7581,0.80094,0.59336,1.2006,1,1,0.192721
data,1,0.39384,0.19266,0.96184,0.75408,0.33684,0.59492,0.9613,0,0,5.66212
data,1,0.32583,0.16242,1,0.34008,0.82764,0.34776,1.327,0,0,2.7161
data,1,0.40707,0.24072,0.42712,0.52044,0.41556,0.33952,0.9318,1,0,3.45525
data,1,0.24054,0.14332,0.73944,0.54594,0.46254,0.20196,1.4164,0,0,2.10439
data,1,0.42675,0.13924,1,0.55776,0.46176,0.52808,0.5501,1,0,1.98785
data,1,0.40227,0.11294,0.98952,0.49956,0.58368,0.40116,0.7938,1,1,0.135327
data,1,0.21126,0.10968,1,0.3597,0.43848,0.26012,1.4831,0,0,3.53062
data,1,0.2964,0.2127,0.53696,0.88944,0.32784,0.44704,0.6139,0,0,3.59328
data,1,0.18354,0.10604,1,0.72306,0.67038,0.35144,0.6852,0,1,0.121918
data,1,0.32757,0.23874,1,0.49236,0.34536,0.52408,1.0515,0,0,2.55017
data,1,0.31461,0.1261,0.41976,0.75336,0.86316,0.58216,1.3303,1,1,0.297189
data,1,0.4386,0.19522,0.8388,0.64272,0.30732,0.3036,0.5282,1,0,3.03133
data,1,0.28536,0.13854,0.79936,0.83226,0.79704,0.4094,1.4605,0,0,6.02512
data,1,0.21972,0.29856,0.58984,0.7479,0.52368,0.31568,0.6181,0,0,2.92703
data,1,0.17637,0.2584,1,0.4242,0.39486,0.33872,1.1313,1,1,0.751269
data,1,0.33636,0.17392,0.68368,0.87792,0.5571,0.3372,1.0733,1,0,2.27609
data,1,0.18186,0.29106,1,0.4221,0.54732,0.36552,1.2946,0,0,2.68366
data,1,0.29304,0.28348,0.51576,0.53676,0.60786,0.43044,0.744,1,1,0.590391
data,1,0.43218,0.10228,0.43456,0.89448,0.30696,0.49652,1.3209,0,0,6.2594
data,1,0.23067,0.20498,0.98848,0.65952,0.81252,0.43468,1.4836,0,1,0.376971
data,1,0.2205,0.12102,0.52224,0.47556,0.89526,0.43668,0.6222,0,1,0.477498
data,1,0.23874,0.1809,0.56296,0.86868,0.8049,0.23648,1.2493,0,0,5.10192
data,1,0.42003,0.2198,0.49192,0.47274,0.80784,0.25344,1.0783,0,1,3.62326
data,1,0.28065,0.11212,0.84112,0.70818,0.47136,0.20664,1.264,0,0,3.6782
data,1,0.27684,0.2657,1,0.78954,0.61224,0.44604,1.2885,0,0,4.38962
data,1,0.26361,0.1854,0.55312,0.81576,0.72372,0.3462,0.6485,0,1,0.671267
data,1,0.26856,0.17186,0.84544,0.6258,0.7578,0.47308,0.8791,1,1,0.577579
data,1,0.22365,0.18172,1,0.6816,0.88746,0.55548,0.717,1,1,0.379958
data,1,0.32136,0.23404,0.40224,0.6771,0.35538,0.4002,0.5916,1,1,1.08945
data,1,0.33528,0.2573,0.56808,0.48936,0.87552,0.27136,1.4127,0,0,5.1445
data,1,0.37188,0.20154,0.69432,0.77814,0.38142,0.36404,0.7958,0,0,5.13859
data,1,0.15843,0.20448,1,0.39384,0.58644,0.3334,0.9887,1,1,0.59048
data,1,0.25185,0.19364,0.91984,0.312,0.84054,0.55092,1.3395,1,0,1.76089
data,1,0.15864,0.19546,0.5512,0.68244,0.78534,0.4546,0.8068,0,0,2.38835
data,1,0.33606,0.1326,0.4532,0.76554,0.52152,0.38724,1.3072,0,0,6.40244
data,1,0.28281,0.27312,0.59824,0.38334,0.61548,0.33152,0.6145,0,1,1.13141
data,1,0.1818,0.28212,0.49456,0.4731,0.8841,0.21708,0.9818,0,0,2.11781
data,1,0.32886,0.2193,0.55512,0.68544,0.5256,0.44736,1.0488,0,0,6.05025
data,1,0.39432,0.12568,0.50488,0.31218,0.41208,0.46472,0.5088,0,0,3.4931
data,1,0.41703,0.27978,0.76,0.87708,0.56856,0.28904,0.549,0,0,3.03962
data,1,0.38943,0.11188,0.75952,0.83136,0.3684,0.36244,1.0743,0,1,1.23317
data,1,0.15966,0.21288,1,0.43842,0.53388,0.27864,0.8916,1,1,0.343038
data,1,0.15072,0.12818,1,0.70698,0.77934,0.40988,1.1216,0,0,1.35832
data,1,0.20961,0.15126,1,0.7116,0.68028,0.5756,0.7807,1,1,0.369212
data,1,0.43029,0.17068,1,0.52278,0.68592,0.52956,0.9141,0,0,3.47355
data,1,0.16017,0.2368,0.53056,0.744,0.4527,0.27148,1.1955,0,0,1.69268
data,1,0.24837,0.12678,0.6728,0.7119,0.7983,0.36932,1.2127,1,1,0.40348
data,1,0.37692,0.17988,1,0.36516,0.42738,0.5658,0.9455,1,1,0.713182
data,1,0.19899,0.12968,0.44264,0.89388,0.56604,0.25548,0.8474,0,0,1.03016
data,1,0.34593,0.28066,0.5204,0.7638,0.36378,0.35092,1.2705,0,0,2.78788
data,1,0.37455,0.19202,0.68256,0.85794,0.48414,0.43988,0.8913,0,0,4.1391
data,1,0.17733,0.2914,1,0.77532,0.6378,0.22824,1.125,0,0,3.01517
data,1,0.25413,0.24446,1,0.65946,0.73554,0.35896,0.8788,0,0,1.8416
data,1,0.17739,0.20776,0.46144,0.75516,0.6261,0.24796,1.1035,0,1,0.663718
data,1,0.17943,0.25558,1,0.3207,0.70872,0.2808,1.2971,0,0,3.86235
data,1,0.25065,0.25674,0.72784,0.62658,0.38724,0.47424,1.3495,0,0,2.54937
data,1,0.22986,0.12292,0.44144,0.41988,0.37728,0.57288,0.5153,0,0,2.78557
data,1,0.28812,0.28438,0.80312,0.7791,0.48786,0.50572,0.7126,0,0,2.63768
data,1,0.22161,0.2018,0.76616,0.75516,0.48378,0.4506,0.7663,0,1,0.689835
data,1,0.44703,0.19714,1,0.34998,0.89982,0.28484,0.7041,0,0,2.17166
data,1,0.17718,0.18734,0.94416,0.87588,0.59112,0.24792,0.6193,0,0,0.785081
data,1,0.22425,0.1471,0.44408,0.65988,0.47166,0.46088,0.5364,0,0,2.33223
data,1,0.29325,0.23094,1,0.45858,0.4251,0.42812,1.0747,0,0,2.42495
data,1,0.41682,0.1748,1,0.79656,0.63966,0.44936,1.3039,0,1,0.147366
data,1,0.3705,0.1785,0.64472,0.4926,0.5163,0.43152,1.2263,1,1,1.70904
data,1,0.22065,0.16828,1,0.54954,0.35112,0.30044,1.495,1,1,0.215605
data,1,0.26061,0.15436,0.7872,0.82632,0.56586,0.59576,1.2362,1,1,0.239424
data,1,0.36765,0.19042,0.46352,0.59412,0.41004,0.30284,1.0368,1,0,2.21602
data,1,0.26859,0.18136,1,0.8367,0.48042,0.25212,0.5484,0,0,1.62831
data,1,0.30861,0.14034,1,0.41538,0.855,0.55716,1.1177,0,0,2.31703
data,1,0.36738,0.13912,1,0.60702,0.73008,0.30252,0.9444,0,0,2.58595
data,1,0.30066,0.29794,1,0.4335,0.86154,0.2054,1.1306,1,0,0.793027
data,1,0.35472,0.21808,1,0.36474,0.35394,0.35728,0.7764,1,1,0.467001
data,1,0.43905,0.17098,0.98584,0.44058,0.78528,0.263,0.8516,0,0,4.52414
data,1,0.2298,0.11006,0.6232,0.39456,0.36366,0.289,1.3897,1,0,2.34601
data,1,0.35106,0.20614,0.6304,0.85854,0.39372,0.5374,0.6944,0,0,2.81163
data,1,0.29937,0.16536,1,0.7446,0.62802,0.3402,0.7804,1,1,0.0775278
data,1,0.15177,0.24848,1,0.76314,0.8046,0.31688,1.2264,0,1,0.112049
data,1,0.24075,0.24814,0.59736,0.8265,0.89616,0.37232,0.8515,0,0,3.47971
data,1,0.28494,0.10176,0.4916,0.3576,0.47226,0.51852,1.1945,0,0,3.8998
data,1,0.18078,0.13834,1,0.42864,0.42414,0.43364,1.3778,0,0,4.5909
data,1,0.20334,0.29752,0.7396,0.8199,0.69306,0.33272,0.7345,0,0,1.86134
data,1,0.28647,0.25378,0.5456,0.37812,0.5856,0.41172,0.5719,1,1,1.13345
data,1,0.31536,0.2502,0.69448,0.60132,0.37332,0.26412,1.4613,0,0,7.06387
data,1,0.37647,0.20762,1,0.3915,0.57066,0.53936,0.6434,0,0,3.25512
data,1,0.37608,0.18584,0.46504,0.79032,0.39834,0.43548,0.7509,0,0,2.94913
data,1,0.4215,0.2915,0.57152,0.72156,0.32922,0.57628,1.048,0,0,4.07901
data,1,0.32028,0.13988,1,0.48984,0.88452,0.41876,0.8295,0,0,1.78434
data,1,0.24726,0.2006,0.744,0.5049,0.59724,0.56316,0.6363,0,1,0.639015
data,1,0.15144,0.17254,1,0.86046,0.78654,0.3318,0.5205,1,0,0.590819
data,1,0.2463,0.28152,0.72144,0.75618,0.33612,0.52308,0.627,1,1,0.571079
data,1,0.44571,0.21816,1,0.69306,0.48786,0.4598,1.2162,0,1,0.292435
data,1,0.33477,0.17066,0.64192,0.44604,0.38862,0.47344,1.2897,1,0,2.71604
data,1,0.42927,0.27706,0.62992,0.3537,0.68184,0.37604,1.1039,0,0,6.0274
data,1,0.1602,0.20584,0.8884,0.79068,0.47082,0.23752,0.8912,1,0,1.66653
data,1,0.41661,0.19424,0.53712,0.5223,0.79032,0.49812,1.0045,1,1,1.22275
data,1,0.34644,0.22016,0.49912,0.3588,0.55032,0.47184,0.9489,1,1,1.81314
data,1,0.31206,0.11044,1,0.34518,0.7584,0.38172,1.4883,1,1,0.379463
data,1,0.39765,0.16524,0.50552,0.59904,0.42456,0.47248,0.6101,0,0,2.1338
