 
4.2984 0.326282
0 1
3.9963 0.795974
0 1
0 1
3.3234 1
0 1
4.7478 0.770326
0 1
4.3989 1
5.7048 0.315299
0 1
0 0.791
5.5356 0.810388
4.4748 0.951827
5.9406 1
3.8229 1
3.7146 1
4.2912 1
5.2329 0.45526
0 1
4.8594 1
4.4115 1
5.193 1
0 1
4.7661 1
5.9076 1
0 1
0 0.7661
5.1378 0.667263
0 1
3.0312 1
5.0547 1
5.7711 0.901889
0 1
0 1
5.5515 1
4.8564 0.814531
5.2506 1
5.2902 1
3.7548 0.265036
0 0.8609
0 1
0 1
0 1
0 0.8132
0 1
5.1165 1
3.9849 0.317417
4.7976 0.934767
3.9063 1
3.759 1
5.8137 0.943687
0 1
0 1
0 0.7518
0 0.7105
0 1
0 1
0 1
0 1
5.688 1
0 1
3.8703 1
5.9022 1
0 0.613
3.363 1
4.9179 0.846348
0 0.2729
4.5012 1
4.3959 1
0 1
0 0.4
5.2185 1
0 1
3.5247 1
4.1937 1
4.2576 0.834892
0 1
4.3569 0.955638
3.1764 1
0 1
3.9228 1
4.2765 1
5.5032 0.31224
5.9319 0.74231
0 1
0 1
3.0861 1
5.8038 1
0 1
0 1
0 0.3557
5.6904 1
0 1
3.2478 1
0 1
5.8665 1
5.0724 1
0 0.819
5.7774 1
0 1
0 1
4.8522 1
5.3196 1
5.2263 1
0 1
5.7399 1
4.9371 1
3.8745 1
3.9048 1
0 1
3.2352 1
0 1
4.8885 1
0 1
5.7705 1
0 1
5.2287 1
0 1
0 0.9891
0 1
0 1
0 1
5.9367 1
5.7702 1
0 0.5769
0 1
3.9519 1
3.1776 1
4.7436 1
5.5101 1
4.866 1
0 1
3.9531 1
0 1
3.1389 1
4.9926 0.641866
5.8797 1
0 0.893
0 1
0 1
0 1
3.6015 1
5.1966 1
4.32 1
0 1
0 1
0 1
0 0.9502
4.4571 1
4.797 1
0 1
5.6724 1
3.081 1
5.5245 1
4.7544 1
0 1
4.476 1
3.6579 1
3.1488 1
0 0.8233
0 1
5.3604 1
0 1
0 1
5.1267 1
0 1
4.0812 1
0 1
3.3504 1
0 1
4.2273 0.680092
4.3482 1
4.8399 1
0 1
0 1
5.8437 1
0 1
5.4117 0.99486
5.2155 0.809327
3.8517 1
5.1609 1
0 1
4.0185 1
5.9262 1
4.2312 1
3.2262 1
4.2558 1
0 0.7898
5.4999 1
3.9828 1
5.5026 1
3.0147 0.839625
4.8828 1
0 0.7905
0 1
5.0427 0.674901
3.8712 1
3.0405 0.994963
5.871 1
5.9121 1
4.1109 1
0 1
3.0285 1
5.2326 0.546819
4.2768 1
0 1
5.2344 1
0 1
4.6728 1
0 1
5.8611 1
4.3611 1
0 1
4.2978 1
0 1
0 1
5.5665 1
5.6601 1
0 1
0 0.9115
4.7205 1
0 1
4.3536 1
0 0.4802
3.5283 1
4.0431 1
0 1
0 1
3.5829 1
0 1
3.0255 1
0 1
0 1
0 0.7158
3.5385 0.868644
0 1
3.9759 0.6985
0 1
5.0562 0.694169
4.9434 1
0 1
4.4631 1
5.1756 0.610645
0 1
3.9903 0.586286
0 0.8646
5.5302 1
5.004 1
5.3964 1
5.7144 1
3.1458 0.966566
3.4455 1
0 1
0 1
4.0431 1
0 0.7804
3.4983 1
5.6043 1
0 1
5.3409 1
0 1
0 1
4.104 0.865795
4.7604 1
0 1
5.0892 1
3.786 1
4.1118 1
4.8831 1
0 1
4.9299 1
5.4819 1
3.7737 1
0 0.6115
4.7823 1
4.8951 1
0 0.8088
4.476 1
3.5799 1
0 1
0 1
0 0.9553
5.0877 1
0 1
4.5936 1
0 1
4.1685 1
4.8297 1
0 0.4533
4.7889 1
4.9758 1
0 1
4.1208 1
0 1
0 1
0 1
0 0.9135
0 0.5111
0 1
4.0833 0.994167
5.5608 1
0 1
5.871 1
3.855 1
0 1
5.5836 0.783164
4.002 1
5.4285 1
4.998 1
3.6918 1
4.6284 1
3.801 1
3.2439 1
3.0927 0.904128
3.222 1
3.4941 0.708614
4.1469 1
4.7127 1
5.8884 0.795119
3.5208 0.531454
0 1
0 1
0 0.9789
3.1365 1
3.2703 1
5.4555 1
0 0.6821
0 1
0 1
4.8462 0.99956
0 0.9738
3.2472 1
4.6161 1
5.0511 1
4.9866 0.952195
3.1674 0.902058
5.3322 1
0 0.7396
3.0444 1
5.8509 1
4.794 1
5.5725 1
5.2299 1
5.9652 1
4.7505 1
0 1
3.4908 0.822575
0 0.8298
0 0.5387
0 1
3.3951 1
4.9632 1
3.8076 0.102951
0 1
0 0.7796
5.1555 1
0 1
0 1
0 1
0 1
5.5491 1
5.7288 1
5.8425 1
5.9667 0.543534
0 1
0 1
0 1
4.4667 1
4.2558 0.693661
0 1
5.1993 1
5.52 1
5.6139 1
3.6366 1
4.7739 1
4.0587 1
0 1
4.5795 1
4.1139 1
4.6158 1
3.2232 0.626978
0 0.9641
4.7712 0.826629
3.8979 1
3.6705 1
4.4673 1
4.4973 0.914808
5.8497 1
0 1
0 1
0 1
5.3478 1
0 1
3.7332 1
4.5135 1
3.1287 0.909861
5.2182 1
3.3759 1
3.387 1
0 1
0 1
3.3327 1
4.4601 1
0 0.4447
5.6829 1
3.3546 1
0 1
5.5881 1
4.7442 1
3.2619 1
0 0.5193
0 1
5.7741 1
0 1
4.5669 1
3.8178 1
5.0301 0.850624
5.8464 0.283023
0 0.8671
0 0.8006
5.1138 1
5.5596 0.853658
0 1
4.6086 1
3.8085 1
0 1
0 1
4.4004 1
0 1
0 1
0 1
5.157 1
4.1106 1
4.2285 1
4.1553 1
3.327 1
0 1
3.2757 0.714281
5.9718 1
5.5941 1
5.8692 0.847506
4.3524 0.486139
0 1
0 0.8933
5.1243 1
0 1
0 1
3.6027 1
0 1
4.3119 1
4.6251 1
3.8637 1
5.2077 1
4.1373 1
4.3167 0.792186
0 1
3.5634 1
4.1622 0.784534
3.8424 0.651304
0 1
4.8561 0.589188
5.3736 1
4.1364 1
3.3759 1
5.9877 1
0 0.3148
0 0.8289
3.6189 1
4.5177 1
5.4576 1
4.7484 1
0 1
4.6938 1
4.8084 1
5.6499 0.924332
3.7035 0.792048
0 1
4.4298 1
3.1761 1
4.515 1
5.4711 1
0 1
0 1
0 1
0 1
4.3773 1
5.7141 1
5.1879 1
4.6479 1
0 1
5.2917 1
3.1317 1
0 0.2145
4.3473 1
5.9442 1
5.2653 1
0 1
4.2039 0.736734
0 1
0 0.7912
5.4384 1
0 1
3.3738 0.842869
4.0101 1
0 1
5.8155 1
3.4179 1
0 1
0 1
3.7029 1
5.4648 1
4.533 1
0 1
0 1
0 1
5.6619 1
3.4458 1
5.7045 1
3.0108 1
3.0039 1
0 1
0 1
0 1
0 1
4.2111 0.814762
3.7413 1
4.0845 1
0 1
5.2665 1
3.0396 0.508855
4.6533 1
4.1496 1
0 0.4556
5.8065 1
3.2067 1
3.1665 0.43321
5.1009 1
4.155 0.54266
0 1
0 0.9393
3.4953 1
5.955 1
5.6355 0.99742
0 0.9113
4.9149 0.885523
4.6395 1
0 1
5.7723 1
0 1
5.6841 1
4.9497 1
5.2932 1
5.8479 1
5.8353 1
5.1321 0.427153
0 1
4.0035 1
3.0501 1
0 1
3.3069 1
5.7669 1
0 1
3.2556 0.958345
4.1583 1
0 1
3.6147 1
4.5585 1
4.287 1
4.9461 1
5.2035 1
0 1
0 1
0 1
3.921 1
3.891 1
5.7768 0.706121
3.1902 1
4.3827 1
4.347 1
0 1
3.2529 0.874286
3.7917 1
0 1
5.4078 1
3.9045 0.653311
0 1
0 1
0 1
0 1
0 1
5.1873 0.879435
0 1
3.2499 1
5.9577 1
3.6789 1
0 1
4.5282 1
3.2283 0.692893
4.8666 1
4.7439 1
4.0728 1
4.0452 1
3.0924 1
5.058 1
0 1
0 1
5.4378 1
3.7251 1
5.0265 0.868279
5.4633 1
3.9828 1
0 1
0 1
0 0.9479
0 1
3.0507 1
3.0555 1
0 0.7113
0 0.9198
0 1
5.8491 1
3.8154 1
0 1
5.9283 0.997837
5.0955 1
5.907 1
4.1214 1
0 1
0 1
5.2254 1
4.2297 1
0 1
4.6926 0.902144
3.8757 1
4.2303 0.854487
4.4364 1
0 1
0 0.8934
5.1501 1
4.5615 1
0 0.5093
0 1
0 1
5.3676 1
5.769 1
0 1
0 0.7086
0 1
3.3666 1
0 1
4.7397 0.587499
0 1
0 1
0 0.7096
4.2561 1
3.0366 1
0 0.9643
5.4054 1
3.5241 1
0 0.9085
5.7555 1
3.9699 1
4.0641 1
4.398 1
0 0.9315
4.4475 1
0 1
3.2217 1
3.8934 1
4.4415 1
5.4348 1
3.5868 1
0 1
3.6891 1
3.177 1
5.0643 1
0 1
0 1
4.9455 1
0 0.9638
4.8432 0.810278
0 1
3.2418 1
0 1
0 1
4.9626 1
5.9868 1
3.774 1
3.5742 1
0 1
4.3608 1
5.1678 1
3.5883 1
0 1
5.6025 1
