374.212 -75.6964
434.746 -95.5757
379.639 -74.5789
404.912 -74.5636
362.026 -97.2043
358.678 -94.3761
397.114 -93.4217
373.675 -77.8653
372.177 -87.2479
413.193 -69.0894
377.664 -95.034
365.501 -76.9815
397.769 -82.024
410.72 -86.6448
373.928 -76.1232
367.926 -88.7734
417.962 -94.0237
403.399 -76.1147
387.799 -93.4071
407.465 -83.5326
367.692 -111.742
366.888 -85.5165
409.124 -69.3288
415.237 -77.2822
361.426 -76.5274
414.737 -90.0682
382.555 -78.4304
423.225 -85.822
382.333 -71.8209
350.036 -95.6309
375.65 -69.2148
368.332 -83.7572
367.107 -71.3688
400.448 -96.55
380.586 -85.273
401.004 -95.872
387.895 -84.0934
407.583 -85.8337
378.231 -106.41
396.539 -78.7667
373.697 -81.9391
381.856 -80.0372
338.54 -106.07
424.98 -80.049
427.192 -76.1462
395.471 -69.0486
424.33 -75.5356
371.463 -78.1718
383.667 -85.1443
383.973 -85.6742
399.798 -80.0229
386.692 -85.188
424.073 -79.2733
417.297 -83.0501
398.7 -93.7774
406.346 -80.0943
414.582 -88.3244
409.262 -106.004
380.719 -81.0825
388.068 -89.521
399.459 -77.1705
383.225 -101.651
386.426 -96.7493
389.517 -80.9378
375.486 -106.456
355.255 -87.9341
422.911 -89.9067
413.606 -86.764
381.335 -78.8941
377.852 -84.3524
379.979 -73.3291
409.127 -83.286
405.226 -75.9764
400.16 -81.4102
399.569 -87.286
398.309 -80.0269
360.155 -100.202
414.978 -75.54
399.04 -101.486
361.181 -85.2662
385.472 -85.1142
417.216 -98.2093
416.499 -71.8086
406.768 -75.5167
367.646 -97.1796
374.554 -79.6302
370.768 -73.1169
416.035 -93.3248
423.546 -99.3447
358.143 -78.3027
395.137 -109.325
422.833 -96.7472
390.128 -88.0877
410.927 -90.8839
394.494 -79.6603
360.553 -81.6274
404.707 -89.6359
377.522 -97.086
405.836 -88.101
376.847 -72.9973
422.58 -82.0134
409.722 -97.6129
389.554 -86.6547
401.653 -78.5262
411.037 -71.3365
362.614 -102.48
385.979 -79.3402
408.5 -103.607
410.424 -88.4683
417.675 -79.0753
360.755 -83.0944
363.887 -77.3969
355.146 -76.5438
405.516 -71.6812
368.903 -81.5725
405.887 -110.085
400.185 -72.6463
403.654 -76.4248
369.094 -90.7679
365.366 -97.4597
378.231 -73.3529
353.211 -82.0705
388.049 -96.6119
378.987 -87.4734
421.427 -88.5887
381.13 -75.6426
349.775 -76.876
338.989 -80.4075
389.069 -74.4238
394.396 -93.536
393.136 -93.2032
402.87 -98.3566
374.464 -103.64
420.477 -79.5167
371.31 -76.1246
401.702 -85.0917
398.796 -79.7636
410.75 -91.3777
417.963 -84.8086
399.106 -85.92
418.629 -85.7245
408.139 -101.54
431.008 -87.1836
375.161 -99.4748
393.787 -101.019
370.544 -69.419
375.01 -78.778
399.578 -85.0776
376.814 -82.2958
366.766 -77.6024
384.932 -78.8147
389.021 -91.6563
361.162 -77.8177
412.349 -97.4157
385.913 -78.1298
350.758 -77.6312
412.884 -83.0458
431.337 -98.7557
399.118 -86.7008
374.057 -82.2772
374.559 -73.5024
360.496 -69.4287
399.907 -72.1799
403.134 -93.8292
348.736 -94.2949
410.573 -83.1814
410.623 -76.8892
364.14 -75.0439
369.606 -82.4338
410.672 -90.434
397.894 -79.578
367.436 -78.3944
414.925 -92.9578
366.272 -85.7884
374.716 -76.9056
378.125 -92.185
386.417 -97.3095
375.128 -86.0837
378.895 -84.1461
423.041 -106.724
392.562 -80.3953
397.435 -76.3016
358.51 -86.3854
405.412 -75.1442
429.383 -80.146
366.801 -97.4483
371.585 -67.407
376.346 -104.055
364.103 -100.069
400.568 -83.9834
406.817 -84.6037
420.314 -73.7764
370.507 -90.9586
423.576 -84.4019
417.528 -86.9428
376.829 -80.6432
380.236 -94.0841
399.255 -79.9182
386.452 -85.3742
380.207 -94.214
391.642 -100.804
382.83 -97.2984
360.72 -109.275
406.955 -106.114
410.919 -93.3278
403.226 -77.7591
386.794 -92.5755
405.004 -72.2114
385.921 -87.6929
387.816 -76.9254
407.819 -85.3639
391.178 -75.9478
383.562 -66.8634
368.469 -73.4884
400.777 -94.8741
405.775 -93.3971
362.033 -74.442
368.022 -91.9512
404.96 -101.986
412.214 -91.0249
416.94 -82.2256
369.267 -81.7235
413.969 -82.0663
380.362 -86.5816
393.808 -68.7742
390.75 -86.8634
409.707 -111.817
371.486 -81.5815
400.3 -82.2498
399.141 -93.143
363.329 -90.974
386.805 -97.6956
428.012 -86.5234
359.126 -109.281
382.222 -77.9645
359.65 -79.3812
360.211 -107.377
396.37 -76.7862
364.291 -79.6204
352.658 -109.257
415.349 -109.005
368.493 -80.2871
368.538 -73.0717
372.094 -74.3965
379.05 -81.8166
368.793 -83.7662
357.187 -113.104
379.277 -77.3767
348.47 -77.1798
410.145 -82.0275
366.399 -81.4846
354.999 -87.3841
398.607 -78.0607
383.977 -82.4409
391.107 -79.9647
426.347 -75.596
402.762 -89.945
389.474 -113.371
368.243 -77.2303
412.678 -93.6677
414.536 -98.7711
429.443 -94.5313
385.854 -72.6125
371.735 -112.986
364.501 -76.9019
372.259 -76.4504
390.619 -81.2973
416.322 -71.4903
398.86 -98.1156
391.695 -84.6738
397.106 -86.8331
385.419 -73.1666
381.397 -82.0442
380.726 -85.5652
375.455 -89.5343
367.736 -113.04
385.008 -76.8476
380.94 -77.4436
385.878 -87.7854
424.054 -83.9783
418.075 -76.0993
412.023 -90.9497
402.775 -88.5016
359.733 -77.9683
404.347 -98.2397
417.814 -76.9268
398.329 -79.9073
385.14 -84.0572
382.588 -81.1966
370.196 -95.2209
390.809 -85.2102
399.905 -79.5716
379.66 -84.2752
437.837 -80.1802
412.247 -82.9904
434.933 -110.981
361.934 -86.0307
393.72 -97.3069
355.263 -84.872
404.813 -79.6193
387.363 -77.1422
380.878 -80.9041
368.271 -73.8926
366.166 -102.004
425.648 -81.0373
369.874 -102.454
376.058 -95.8859
384.403 -84.4646
395.269 -83.021
367.734 -83.7491
381.049 -93.2405
390.853 -63.5579
374.162 -72.1279
414.058 -77.1224
371.297 -73.3914
394.238 -74.742
370.515 -75.0967
374.114 -86.5485
403.419 -109.002
416.851 -70.9893
359.591 -82.9867
419.078 -79.6695
411.672 -93.6994
391.569 -79.7047
415.281 -82.5312
357.139 -76.0667
384.456 -101.579
378.033 -87.8174
416.59 -90.4589
393.871 -72.1391
404.581 -90.1115
372.825 -101.611
375.932 -88.0655
412.996 -86.6975
389.699 -98.6495
440.178 -80.7942
366.675 -69.5504
359.217 -83.0912
377.626 -81.9318
362.776 -88.0744
377.385 -88.899
390.025 -89.4969
419.63 -74.2681
368.385 -77.4335
368 -78.2468
382 -75.3624
405.66 -84.2448
403.355 -72.8885
390.866 -77.4609
403.641 -81.0902
403.279 -91.0746
382.174 -91.0097
394.717 -104.282
397.547 -85.7947
403.97 -89.0246
351.357 -69.755
366.083 -108.974
345.388 -80.1957
389.861 -71.5963
392.597 -80.2958
414.429 -90.7628
407.381 -87.6105
396.804 -112.209
368.828 -87.5414
426.95 -78.4431
390.927 -76.9262
375.207 -71.6609
375.915 -72.9094
375.259 -81.7808
395.161 -71.9963
419.415 -77.5286
373.923 -88.482
394.804 -84.1096
407.349 -90.8006
389.675 -75.2127
419.245 -85.0185
367.115 -99.2154
387.944 -107.647
422.676 -96.2954
386.268 -102.106
395.921 -100.173
401.13 -91.5329
406.521 -84.6674
363.471 -86.4824
410.329 -76.8941
372.513 -90.173
354.942 -72.8698
362.245 -101.019
404.178 -88.5807
365.241 -98.8002
380.327 -75.1994
360.801 -88.8935
374.922 -90.5403
389.548 -92.3381
418.159 -82.0382
381.872 -86.8284
411.695 -88.3514
420.445 -70.769
366.505 -92.4815
383.92 -80.8634
384.781 -71.2468
392.373 -133.326
433.46 -77.6588
379.307 -95.3268
378.279 -68.6073
410.741 -93.3858
379.056 -119.712
369.73 -69.9951
398.162 -78.5546
416.727 -88.5004
401.436 -85.0623
394.151 -99.6459
406.255 -77.022
414.048 -70.5193
411.298 -102.007
388.912 -79.2641
443.882 -79.4887
421.282 -83.3951
411.686 -62.2173
403.989 -81.4089
417.252 -84.4711
380.362 -69.8934
380.284 -84.1039
415.597 -77.8206
396.612 -77.3594
391.074 -81.5004
409.529 -75.8327
400.581 -68.0763
432.626 -84.6429
385.824 -75.0017
430.283 -69.9097
365.206 -80.9126
379.615 -99.604
396.856 -100.342
406.797 -81.0877
396.266 -89.2005
380.866 -89.0497
420.191 -96.8593
374.904 -91.3004
367.307 -80.3387
377.388 -63.423
386.814 -77.8311
420.162 -83.7996
381.671 -92.4977
374.767 -76.5381
418.313 -82.4726
423.386 -90.8105
425.948 -107.894
395.093 -94.4385
389.64 -75.6034
395.275 -100.68
424.539 -83.6163
386.754 -85.4068
379.554 -77.6725
362.282 -108.95
369.683 -70.4141
396.224 -78.8051
367.175 -82.8378
425.766 -82.6239
372.693 -66.4856
387.305 -100.575
382.581 -81.6798
396.526 -105.372
410.332 -101.739
382.676 -91.3072
405.007 -75.4321
360.567 -76.2711
396.538 -91.7441
342.767 -80.5734
376.308 -85.4763
407.89 -74.8457
371.964 -76.1195
358.129 -82.1414
390.887 -96.2569
416.236 -116.537
413.845 -94.7276
396.272 -67.0628
423.212 -70.534
385.373 -74.9526
375.087 -74.9824
410.303 -76.8749
364.273 -110.8
391.171 -78.6801
376.54 -80.616
410.746 -110.16
410.045 -102.761
405.999 -79.4122
413.357 -85.4526
383.171 -72.3045
399.644 -97.7883
407.54 -89.5058
365.763 -80.1092
357.523 -77.2934
387.917 -89.9591
379.493 -71.8117
358.322 -77.1998
397.41 -105.468
399.798 -79.7609
369.825 -78.2234
406.172 -80.6623
392.282 -101.575
410.027 -91.1222
411.72 -95.6191
400.489 -78.7932
384.444 -78.7011
364.088 -71.0165
372.544 -76.3168
378.362 -75.4315
403.792 -75.0761
389.082 -83.5953
376.396 -83.0997
390.672 -113.99
405.959 -87.5672
417.877 -87.301
416.61 -88.9879
416.078 -76.6568
376.847 -73.8995
390.038 -94.7807
369.725 -104.512
431.592 -81.4966
359.691 -101.21
362.499 -85.4195
370.547 -78.3424
398.709 -99.8141
416.174 -72.2541
375.064 -93.6559
411.069 -86.4461
369.252 -84.0149
419.263 -97.9848
360.094 -70.3442
399.085 -77.4137
401.414 -76.4515
377.317 -86.7867
370.195 -79.2325
409.652 -76.3074
384.752 -98.2568
368.078 -70.0562
362.759 -71.9845
415.588 -90.405
377.117 -80.8543
411.345 -75.1752
402.218 -99.2531
353.939 -74.0383
376.344 -76.0856
349.588 -79.069
384.816 -85.9443
387.49 -82.7168
389.885 -98.8494
407.73 -87.04
391.921 -89.6163
419.674 -96.4078
425.722 -91.1122
393.001 -71.5542
398.961 -102.542
396.264 -81.3683
355.598 -74.8351
363.927 -92.7973
396.59 -90.4618
366.499 -79.1876
375.287 -83.0719
409.541 -84.532
390.371 -97.6614
390.696 -70.7626
342.364 -83.7451
353.209 -82.6124
346.473 -73.1841
401.267 -94.1665
413.053 -93.8984
388.029 -78.2239
420.237 -80.3495
398.617 -78.8899
363.896 -86.2471
373.909 -87.709
415 -96.3698
406.131 -70.5292
353.502 -70.0902
364.421 -86.3574
370.695 -75.6517
348.322 -93.8431
401.259 -88.347
373.408 -83.944
430.281 -87.0907
404.342 -91.3962
405.967 -81.6005
378.652 -98.0039
375.376 -86.8453
365.12 -76.3061
400.204 -69.3273
372.286 -85.906
400.934 -84.4491
399.215 -92.8406
373.892 -85.2572
395.508 -76.3423
365.004 -101.76
369.686 -82.7663
388.016 -96.0682
395.06 -79.6502
379.56 -80.9945
429.003 -80.8202
415.539 -65.921
389.914 -80.641
420.341 -83.1816
359.868 -87.5609
390.217 -95.3727
402.966 -86.9479
408.734 -91.6254
418.564 -80.1634
398.224 -91.0535
374.118 -64.2418
379.105 -100.671
419.289 -83.4183
356.352 -73.1974
378.96 -80.5087
380.33 -81.3377
431.443 -88.1848
390.915 -76.8783
366.411 -73.277
392.793 -80.5271
394.368 -89.5356
400.867 -139.023
410.425 -81.682
398.653 -81.273
383.019 -70.7513
371.59 -68.2186
371.815 -94.1417
404.281 -84.9388
358.42 -72.8033
415.601 -93.1884
365.067 -124.976
363.198 -77.2439
369.253 -79.5193
414.205 -83.2483
403.922 -94.2631
370.244 -81.1618
417.203 -91.4385
391.287 -90.0563
379.841 -92.3762
367.088 -85.0597
366.985 -97.3202
393.199 -98.1378
395.125 -79.4477
367.13 -79.3395
395.308 -68.065
419.451 -74.4684
375.416 -99.7537
350.709 -76.6498
406.978 -68.9518
431.14 -79.386
427.024 -103.401
389.935 -85.6031
382.735 -84.9738
429.045 -114.686
392.617 -78.6751
408.687 -82.6844
405.765 -80.3446
350.576 -84.5258
411.944 -81.301
419.282 -78.8003
358.777 -89.2134
379.943 -101.772
401.666 -70.8352
400.239 -85.9046
419.669 -124.2
411.595 -78.854
412.055 -94.8541
371.421 -78.8375
398.707 -83.7321
382.541 -77.7275
359.51 -77.6032
410.05 -71.4549
441.749 -85.8802
425.544 -76.1728
398.237 -76.5216
417.197 -76.2631
410.763 -69.3584
376.536 -91.1421
352.2 -87.6654
427.794 -74.751
375.202 -75.6337
402.048 -92.6609
387.576 -90.8429
361.416 -93.346
358.665 -66.2676
413.132 -97.0235
390.22 -83.0157
398.234 -78.9594
416.042 -82.0111
419.275 -72.9263
403.785 -77.9719
420.169 -84.9148
381.197 -92.1701
403.311 -79.5476
434.448 -83.1447
378.337 -85.3256
386.588 -99.7349
378.16 -81.2283
382.715 -90.7021
367.415 -93.0021
398.959 -71.6722
365.983 -88.7642
384.504 -98.6223
374.087 -88.9036
431.562 -85.0326
396.709 -85.3411
368.538 -78.3522
444.299 -78.8044
400.377 -81.1372
396.523 -90.5487
384.627 -88.2742
403.131 -106.167
406.054 -73.0832
384.856 -69.8409
396.785 -89.9435
375.189 -86.7722
379.293 -75.7362
398.968 -90.605
387.661 -84.2887
408.181 -76.0857
359.454 -80.2171
