 
6.7954 0.690587
7.291 1
5.0403 0.895126
6.3205 0.810539
3.3387 0.15496
5.8251 0.566797
4.3488 0.605494
6.4954 1
3.9549 0.0411746
3.7977 1
4.957 0.0932458
3.1854 1
6.934 0.80143
5.4882 1
3.5445 0.967137
3.4137 1
7.3507 1
6.7538 0.68461
4.8351 1
4.8657 1
3.2895 0.84588
4.1986 1
7.1809 1
5.4846 1
8.3315 1
5.9487 0.911237
5.8917 0.12799
3.0009 0.657517
5.7831 1
4.8912 0.0622228
4.7388 0.214701
3.288 0.536145
4.7499 1
4.4007 0.842185
4.842 0.648499
6.7171 0.65841
5.9484 1
3.8397 0.969103
6.8107 0.123833
5.8131 0.885687
8.975 1
6.1057 0.920188
8.4226 1
10.7897 1
5.9043 0.503792
5.8713 1
4.7169 0.415197
4.0386 1
3.2007 0.426457
11.3084 0.491957
3.5277 0.212243
3.1923 0.933343
5.9262 0.793376
5.0946 0.816797
5.6796 1
3.6681 1
4.9446 0.859734
3.8623 1
3.2319 0.699819
4.389 0.991434
5.7051 0.934726
4.7652 0.956371
3.9294 1
5.2062 0.725597
4.2441 0.386038
3.6102 1
5.5851 0.849669
4.3794 0.998973
5.5143 0.876641
5.7186 0.857456
3.7305 0.871054
7.5787 0.568197
4.0416 1
4.8558 1
5.3628 1
4.2417 0.554678
4.7427 1
9.9187 0.325275
3.7848 0.882602
3.2334 1
4.2807 0.947402
4.4541 1
9.2345 1
3.5958 0.419245
4.0416 0.705217
8.6063 1
3.3309 0.591913
4.1493 1
4.6002 0.30706
7.7807 1
3.69 0.142108
9.2524 1
7.7137 0.738843
5.4337 0.568377
5.9316 0.637003
4.5975 0.783917
4.5372 0.253655
8.3077 0.379401
3.6942 0.570297
3.6933 1
5.9917 0.641705
4.5987 0.738624
4.5351 1
3.8679 1
5.3949 1
5.0832 1
6.8098 0.880285
4.5204 0.607767
3.7788 1
3.2001 0.543865
4.6149 0.302154
4.5495 0.756086
6.928 1
10.3601 0.755468
8.9179 0.731126
3.5445 0.23628
5.6892 0.906379
3.4971 1
5.7624 0.974396
8.2493 0.799155
4.4544 0.734366
4.0917 0.681036
3.4542 0.717191
8.4463 0.535985
5.4108 1
4.3467 0.945367
8.813 0.841921
8.9359 1
5.7396 0.873261
4.1235 0.611161
4.5363 1
6.643 0.71527
7.3762 0.826878
5.3169 0.787923
5.4885 1
8.108 1
5.9577 0.273127
12.1535 1
10.8848 1
5.7537 1
4.6554 1
5.5326 1
8.0543 0.565283
3.7968 0.866109
4.2726 0.965757
4.2777 0.258291
5.2326 0.765673
3.318 1
3.9231 0.839527
7.7572 1
5.3763 0.441967
5.631 1
3.4602 0.214546
5.1591 0.808916
5.7582 0.815174
4.7013 0.854914
5.2632 1
6.2779 1
3.9085 0.709856
5.9262 1
4.0728 0.312003
6.8614 0.397813
4.401 1
5.2902 0.611873
5.2311 0.660616
3.6147 0.301858
7.0306 1
4.5399 0.921695
7.9696 1
4.3473 0.932407
5.7795 0.583955
5.2092 0.944825
3.3495 0.680677
6.5839 0.961566
4.092 1
5.6979 0.925331
3.8586 0.8208
5.5938 0.638183
4.6179 0.386896
7.1932 1
9.0446 0.759508
3.0195 1
3.6747 1
4.9911 1
4.5585 1
4.158 0.813804
8.2169 0.307642
8.707 0.176424
4.5876 1
4.7568 0.909759
3.639 0.574821
3.6882 0.33179
4.5303 0.3549
5.5642 0.552012
4.9539 0.502974
3.8283 0.283313
3.234 0.376082
4.0986 0.204574
4.8816 0.908476
7.0363 0.588205
3.9757 1
6.3457 1
5.0547 0.611028
4.7433 0.750554
4.8396 0.776874
8.5117 0.495707
3.2985 0.163297
6.7423 0.307049
3.2016 0.339042
5.4723 0.54643
3.3534 0.521106
4.689 0.983277
4.6689 1
4.4493 0.819194
4.3425 0.144795
4.6089 1
3.1614 0.905001
5.9595 0.926805
7.0378 1
8.2894 0.386199
7.436 1
7.2925 1
9.1325 0.906168
8.0464 1
5.0172 1
8.3851 1
3.4803 1
3.0786 0.617752
5.0631 0.563049
7.3768 0.63429
3.9564 0.396312
3.3657 0.273404
12.1745 1
12.5648 0.96072
3.5457 1
5.6214 0.666655
4.182 1
4.7079 1
4.0863 0.287676
5.7321 1
8.213 0.919713
5.1258 0.462258
4.455 0.532925
4.5819 0.351308
7.3099 1
7.6141 0.46335
3.2451 0.160516
5.6631 1
6.6595 0.182878
6.9766 1
3.7665 0.696995
3.8145 0.777663
4.3059 1
5.2407 0.853803
7.0807 0.478158
5.3625 0.377023
5.604 0.669845
5.6046 0.93143
3.2562 0.60277
5.3443 1
4.7661 1
7.9258 0.414424
8.557 0.134064
8.2783 0.782283
4.5357 1
3.6321 1
5.0628 1
5.0185 0.853399
6.5206 1
9.1229 0.625196
3.6996 0.567168
3.5541 0.702172
7.3385 1
10.9442 1
5.9952 1
5.2539 1
8.1127 1
4.0113 0.754649
6.0275 0.643047
4.9846 0.673917
9.6196 0.379221
6.2875 1
5.271 1
3.5121 1
4.4229 0.769149
5.3331 0.799706
3.3669 0.20287
5.2308 1
4.4157 0.517429
3.5985 0.0666279
5.5905 1
5.9199 0.264893
5.1576 1
3.0378 1
3.2997 0.65055
4.5522 0.00439823
4.4358 0.634697
6.5254 0.394194
7.7002 0.962564
8.8268 0.552225
8.3972 1
7.3591 0.464236
3.5139 1
6.5818 0.455506
8.1277 0.284229
3.2523 0.340633
7.7656 1
5.9217 1
4.3686 1
5.4762 0.752613
5.322 1
3.3777 1
3.1443 1
5.4306 0.978529
7.9909 1
3.7509 1
11.8592 1
10.6778 1
3.6318 0.464855
3.7683 0.858939
5.2707 1
5.6985 0.457772
5.7991 0.407524
3.0861 0.668394
7.8406 0.478612
3.8835 1
3.3996 0.837172
7.1125 0.319004
3.294 0.601102
4.7949 0.733701
9.3388 0.711451
5.0676 0.758925
3.2769 0.947886
5.0811 0.756094
7.2484 0.324502
4.8444 0.814801
3.6198 1
4.26 0.61997
3.5424 1
5.9913 0.222985
5.1273 0.135387
6.8581 1
7.3324 0.285885
3.4032 0.283438
6.5248 1
7.0114 0.767051
10.8596 1
5.871 0.662822
5.2866 0.418342
3.336 1
3.6717 0.768431
3.849 1
4.6719 0.55039
8.5771 0.846334
4.6653 0.911415
7.2028 0.436292
7.5517 1
6.2998 0.54492
3.7522 1
3.5787 1
3.7512 0.795261
3.6 0.487324
4.5519 0.571403
12.1991 1
7.1407 1
6.7822 1
4.4634 0.602805
7.2992 1
9.3824 1
3.4929 0.949435
5.9805 0.74452
3.6849 1
9.5659 1
6.154 0.868328
4.7583 0.594883
8.0221 0.368012
5.5708 0.195627
5.5609 1
5.4147 0.580057
8.4922 1
3.5838 0.547201
3.7818 1
4.4064 1
3.3798 0.458296
5.7873 1
7.6624 0.751735
4.1772 0.448677
3.8892 1
5.1564 0.622387
5.5683 0.139569
5.0859 1
8.1148 1
3.8529 0.0791631
4.7682 0.765545
3.9591 0.995258
7.8632 1
5.3046 1
7.0021 1
8.747 1
7.2673 1
3.7212 1
5.4492 0.19693
12.47 1
5.4462 1
4.1487 1
4.0281 1
4.8663 1
4.6983 0.628036
5.0109 0.428387
6.1999 1
5.2056 0.29175
4.0518 0.934282
3.999 0.572616
4.7055 0.343107
4.2939 0.649766
3.0741 1
9.2414 1
5.6416 0.323898
4.7355 0.874847
3.8662 0.746439
4.4697 0.878896
6.3436 1
3.6513 1
6.8179 1
6.2854 0.745856
3.0987 0.757106
5.4696 1
4.9299 0.888882
10.1897 1
3.8799 1
5.7681 0.754183
8.0579 1
8.9341 1
4.3788 0.818041
3.957 0.949165
4.2801 0.263442
5.5425 0.407851
3.1002 1
3.7269 0.822857
4.2627 0.393015
5.125 0.938914
3.5202 0.798303
7.9141 0.502716
9.1067 0.428562
3.6333 0.582407
5.9955 0.537134
3.9321 1
6.4855 0.968448
4.9752 1
3.9288 1
4.2483 1
3.5541 0.208709
5.9401 1
3.1572 0.22004
5.1639 0.823245
5.8407 1
5.3931 0.794935
4.7796 0.352561
4.5867 0.827431
7.381 1
3.1233 0.661817
5.7243 0.997998
3.9807 0.948616
5.5734 1
3.0213 0.142103
3.0282 0.810885
3.7344 0.483806
3.0429 0.492156
4.2549 0.833382
5.5279 1
3.1077 0.649346
4.8408 1
9.2399 1
5.3613 0.0362391
5.2908 0.927032
4.158 0.711527
7.5808 0.983599
3.5055 1
5.7378 0.0394147
5.0352 0.561247
8.8414 0.880705
12.9017 1
3.0321 0.238205
4.8297 0.688366
3.0798 0.25539
10.5941 1
3.8253 0.050223
8.1122 1
5.6877 0.299313
3.318 0.857568
5.2275 0.43811
3.8062 1
11.6228 0.347047
4.3143 0.948012
8.8001 1
3.9813 0.809174
8.9285 1
6.6706 0.463555
5.4255 0.876332
7.669 1
4.0023 0.911756
5.6394 0.598471
3.6744 1
5.3997 0.745916
4.4091 0.951755
4.1727 1
7.9999 0.441985
5.5734 0.930304
6.991 0.80578
6.0202 1
5.7054 0.734443
4.4613 0.51552
5.8254 0.848779
3.9945 0.545179
7.8566 0.894722
4.7901 0.449332
4.1412 1
4.284 0.442194
3.6213 0.65848
8.8763 0.489078
5.4132 0.449865
5.7093 0.661999
5.7135 1
5.8923 0.161593
5.0097 1
5.4496 0.988395
5.9112 0.516174
7.0579 0.358143
4.0245 0.456608
5.1522 0.733039
4.9737 1
4.1022 0.755693
7.1872 1
5.7666 0.408925
4.5501 0.771414
8.11 0.644205
4.0368 0.355234
5.1585 1
11.3915 0.469185
3.483 0.920045
4.3353 0.186269
11.2082 0.861882
5.0232 0.421779
4.665 0.491105
5.187 1
5.5638 0.469654
11.1203 1
4.239 0.154901
9.6395 1
3.1809 0.455638
5.0445 1
5.4207 1
3.5256 1
4.3698 0.705227
9.4637 1
3.5664 0.950876
8.6818 0.658533
5.1873 1
3.0105 0.552695
5.9247 0.673229
4.4397 0.377484
5.7987 1
4.6134 0.0896712
4.9287 0.54407
5.0877 1
3.6363 0.645472
4.8006 1
4.335 1
5.574 0.781399
5.1156 0.676047
3.0912 0.9525
4.1619 0.570242
4.0224 0.543226
3.6679 1
4.5546 0.358973
9.3857 0.692355
5.9155 1
3.0852 0.533911
8.3977 0.930751
6.1339 1
3.6711 0.658328
3.3747 0.540012
13.1003 1
4.2672 1
6.6601 1
9.4103 1
10.2854 0.848054
4.8132 0.580816
3.4686 0.947834
4.5894 0.295014
11.5445 0.965402
3.2019 1
4.4295 0.473674
8.7761 1
6.8302 1
5.0763 0.343343
3.1209 0.703044
5.3313 1
4.9737 0.593732
5.0874 0.665036
3.8049 0.973336
9.5054 1
7.2151 1
6.553 1
3.9468 0.928748
7.9318 0.509296
5.6614 0.894833
6.8722 1
5.8056 1
7.5574 0.709368
3.6774 1
3.7884 0.232829
4.9336 1
3.9111 0.109806
5.5881 1
4.185 0.363563
3.0531 0.69689
5.9664 0.459672
5.9835 0.816747
3.8475 0.644921
3.0051 0.164943
4.095 0.211209
3.8869 1
3.8706 0.683959
3.3753 0.982334
4.0017 0.926301
3.0699 1
5.9179 0.281433
4.7826 1
4.7901 0.241361
3.6102 1
4.7415 0.860002
3.7497 0.28416
5.3025 1
5.7489 0.727947
7.6861 1
3.2109 0.914796
7.8875 0.563851
5.7597 1
5.7627 0.702624
3.1233 0.885565
6.0238 0.186141
11.8232 0.821614
6.6832 0.89769
5.5398 1
3.8358 1
3.2868 0.619221
5.1478 1
8.002 0.963703
4.9974 0.372421
3.3822 0.234815
5.3736 1
10.9943 1
4.1079 1
3.7003 0.235417
4.32 1
4.1346 1
3.8601 1
3.3033 0.62032
5.9913 0.573614
4.7907 0.617899
5.4966 0.255608
5.9079 1
5.5833 0.442189
4.5477 1
4.968 0.940244
6.2381 1
5.4162 1
5.6695 1
5.6283 1
5.319 1
4.8174 1
4.2855 1
3.0492 0.966192
5.4592 1
4.4736 0.882389
4.6872 1
5.9523 0.796438
6.8038 0.586393
4.0638 0.998122
4.3686 0.817068
4.7028 0.87619
5.7468 1
5.694 1
5.4063 0.348576
5.1594 1
3.9066 1
5.2756 0.718633
5.7466 0.697156
3.0288 1
5.1144 0.718227
10.1135 1
9.0194 0.172208
4.2405 1
6.1064 1
8.467 1
11.03 1
5.7969 1
5.0076 0.589421
5.6625 0.626738
8.6938 0.855122
3.7197 1
4.0698 0.24584
5.3826 0.167732
3.9237 1
3.5874 1
3.2439 0.665171
4.6323 1
6.7273 0.769084
8.4421 1
4.3482 0.958074
3.5833 1
4.9656 0.532506
4.2162 1
7.4512 0.809227
6.5353 0.854134
5.3058 1
5.6475 0.961577
3.1335 0.672531
5.9349 1
4.0827 0.162286
6.7786 0.947196
8.0071 1
4.4646 0.702821
4.1955 0.334521
5.0145 0.766252
5.1966 1
3.6801 1
4.0557 1
5.1969 0.602782
5.1846 0.458097
